city,date,pm25,pm10,o3,no2,so2,co,hour,day_of_week,month,is_weekend,season,aqi,dew,temperature,humidity,wind,no,nh3,wind_direction,pressure,feels_like,weather,weather_description
jharsuguda,2024-12-09 00:00:00,60.0,29.0,10.0,8.0,8.0,6.0,0,0,12,0,winter,,,,,,,,,,,,
jharsuguda,2024-12-10 00:00:00,78.0,60.0,10.0,3.0,9.0,5.0,0,1,12,0,winter,,,,,,,,,,,,
jharsuguda,2024-12-11 00:00:00,91.0,63.0,11.0,2.0,10.0,3.0,0,2,12,0,winter,,,,,,,,,,,,
jharsuguda,2024-12-12 00:00:00,119.0,74.0,38.0,,8.0,2.0,0,3,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-01 00:00:00,135.0,61.0,18.0,,7.0,2.0,0,2,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-02 00:00:00,138.0,89.0,43.0,3.0,6.0,,0,3,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-03 00:00:00,144.0,106.0,29.0,3.0,3.0,6.0,0,4,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-04 00:00:00,129.0,75.0,21.0,3.0,3.0,8.0,0,5,1,1,winter,,,,,,,,,,,,
jharsuguda,2025-01-05 00:00:00,74.0,47.0,34.0,3.0,3.0,11.0,0,6,1,1,winter,,,,,,,,,,,,
jharsuguda,2025-01-06 00:00:00,118.0,68.0,19.0,5.0,5.0,13.0,0,0,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-07 00:00:00,51.0,21.0,5.0,3.0,6.0,13.0,0,1,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-08 00:00:00,59.0,54.0,10.0,3.0,6.0,13.0,0,2,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-09 00:00:00,61.0,39.0,10.0,6.0,6.0,8.0,0,3,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-10 00:00:00,96.0,13.0,10.0,42.0,6.0,2.0,0,4,1,0,winter,,,,,,,,,,,,
jharsuguda,2025-01-11 00:00:00,58.0,53.0,10.0,2.0,6.0,3.0,0,5,1,1,winter,,,,,,,,,,,,
jharsuguda,2025-01-12 00:00:00,101.0,80.0,11.0,4.0,6.0,2.0,0,6,1,1,winter,,,,,,,,,,,,
jharsuguda,2025-02-01 00:00:00,96.0,71.0,23.0,,7.0,2.0,0,5,2,1,winter,,,,,,,,,,,,
jharsuguda,2025-02-02 00:00:00,144.0,85.0,43.0,3.0,6.0,6.0,0,6,2,1,winter,,,,,,,,,,,,
jharsuguda,2025-02-03 00:00:00,153.0,81.0,27.0,3.0,4.0,8.0,0,0,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-02-04 00:00:00,124.0,54.0,11.0,3.0,3.0,9.0,0,1,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-02-05 00:00:00,75.0,51.0,27.0,4.0,2.0,10.0,0,2,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-02-06 00:00:00,108.0,49.0,101.0,4.0,5.0,13.0,0,3,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-02-07 00:00:00,40.0,21.0,5.0,2.0,6.0,12.0,0,4,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-02-08 00:00:00,86.0,42.0,10.0,5.0,6.0,12.0,0,5,2,1,winter,,,,,,,,,,,,
jharsuguda,2025-02-09 00:00:00,64.0,15.0,10.0,6.0,6.0,11.0,0,6,2,1,winter,,,,,,,,,,,,
jharsuguda,2025-02-10 00:00:00,20.0,8.0,10.0,8.0,6.0,2.0,0,0,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-02-11 00:00:00,87.0,66.0,11.0,9.0,6.0,2.0,0,1,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-02-12 00:00:00,114.0,76.0,11.0,23.0,6.0,2.0,0,2,2,0,winter,,,,,,,,,,,,
jharsuguda,2025-03-01 00:00:00,108.0,82.0,27.0,,7.0,1.0,0,5,3,1,spring,,,,,,,,,,,,
jharsuguda,2025-03-02 00:00:00,131.0,70.0,39.0,3.0,6.0,10.0,0,6,3,1,spring,,,,,,,,,,,,
jharsuguda,2025-03-03 00:00:00,126.0,80.0,31.0,3.0,2.0,9.0,0,0,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-03-04 00:00:00,85.0,59.0,12.0,4.0,3.0,9.0,0,1,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-03-05 00:00:00,79.0,43.0,26.0,4.0,2.0,10.0,0,2,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-03-06 00:00:00,80.0,42.0,9.0,5.0,5.0,15.0,0,3,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-03-07 00:00:00,38.0,31.0,4.0,4.0,6.0,11.0,0,4,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-03-08 00:00:00,69.0,55.0,10.0,4.0,6.0,11.0,0,5,3,1,spring,,,,,,,,,,,,
jharsuguda,2025-03-09 00:00:00,29.0,15.0,10.0,7.0,6.0,8.0,0,6,3,1,spring,,,,,,,,,,,,
jharsuguda,2025-03-10 00:00:00,16.0,20.0,10.0,6.0,6.0,2.0,0,0,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-03-11 00:00:00,104.0,74.0,10.0,12.0,5.0,2.0,0,1,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-03-12 00:00:00,116.0,65.0,10.0,70.0,6.0,2.0,0,2,3,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-01 00:00:00,123.0,77.0,23.0,,7.0,1.0,0,1,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-02 00:00:00,113.0,82.0,46.0,3.0,6.0,10.0,0,2,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-03 00:00:00,123.0,80.0,30.0,3.0,2.0,9.0,0,3,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-04 00:00:00,94.0,73.0,18.0,6.0,3.0,8.0,0,4,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-05 00:00:00,70.0,55.0,28.0,4.0,2.0,9.0,0,5,4,1,spring,,,,,,,,,,,,
jharsuguda,2025-04-06 00:00:00,68.0,27.0,46.0,5.0,5.0,17.0,0,6,4,1,spring,,,,,,,,,,,,
jharsuguda,2025-04-07 00:00:00,54.0,24.0,5.0,4.0,6.0,13.0,0,0,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-08 00:00:00,87.0,63.0,10.0,3.0,6.0,11.0,0,1,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-09 00:00:00,30.0,28.0,10.0,4.0,6.0,1.0,0,2,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-10 00:00:00,39.0,38.0,10.0,2.0,6.0,1.0,0,3,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-11 00:00:00,117.0,90.0,11.0,8.0,5.0,1.0,0,4,4,0,spring,,,,,,,,,,,,
jharsuguda,2025-04-12 00:00:00,102.0,100.0,11.0,49.0,7.0,2.0,0,5,4,1,spring,,,,,,,,,,,,
jharsuguda,2025-05-01 00:00:00,123.0,86.0,24.0,1.0,7.0,,0,3,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-05-02 00:00:00,126.0,71.0,36.0,4.0,6.0,10.0,0,4,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-05-03 00:00:00,129.0,69.0,31.0,3.0,2.0,10.0,0,5,5,1,spring,,,,,,,,,,,,
jharsuguda,2025-05-04 00:00:00,119.0,73.0,18.0,6.0,3.0,7.0,0,6,5,1,spring,,,,,,,,,,,,
jharsuguda,2025-05-05 00:00:00,86.0,44.0,45.0,4.0,4.0,11.0,0,0,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-05-06 00:00:00,46.0,67.0,43.0,5.0,5.0,14.0,0,1,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-05-07 00:00:00,43.0,11.0,2.0,4.0,6.0,15.0,0,2,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-05-08 00:00:00,103.0,46.0,10.0,6.0,6.0,11.0,0,3,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-05-09 00:00:00,50.0,46.0,11.0,4.0,6.0,1.0,0,4,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-05-10 00:00:00,65.0,45.0,10.0,5.0,6.0,1.0,0,5,5,1,spring,,,,,,,,,,,,
jharsuguda,2025-05-11 00:00:00,139.0,71.0,10.0,9.0,5.0,1.0,0,6,5,1,spring,,,,,,,,,,,,
jharsuguda,2025-05-12 00:00:00,122.0,72.0,11.0,4.0,7.0,2.0,0,0,5,0,spring,,,,,,,,,,,,
jharsuguda,2025-06-01 00:00:00,128.0,84.0,28.0,,7.0,1.0,0,6,6,1,summer,,,,,,,,,,,,
jharsuguda,2025-06-02 00:00:00,114.0,51.0,22.0,3.0,6.0,12.0,0,0,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-03 00:00:00,111.0,93.0,30.0,3.0,2.0,9.0,0,1,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-04 00:00:00,119.0,82.0,25.0,6.0,3.0,8.0,0,2,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-05 00:00:00,71.0,67.0,31.0,5.0,4.0,9.0,0,3,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-06 00:00:00,107.0,54.0,38.0,5.0,5.0,15.0,0,4,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-07 00:00:00,22.0,15.0,4.0,4.0,6.0,13.0,0,5,6,1,summer,,,,,,,,,,,,
jharsuguda,2025-06-08 00:00:00,77.0,48.0,10.0,9.0,6.0,10.0,0,6,6,1,summer,,,,,,,,,,,,
jharsuguda,2025-06-09 00:00:00,72.0,36.0,10.0,5.0,6.0,1.0,0,0,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-10 00:00:00,74.0,62.0,10.0,8.0,6.0,1.0,0,1,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-11 00:00:00,112.0,69.0,10.0,4.0,5.0,2.0,0,2,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-06-12 00:00:00,109.0,71.0,11.0,34.0,6.0,2.0,0,3,6,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-01 00:00:00,136.0,57.0,24.0,3.0,7.0,1.0,0,1,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-02 00:00:00,84.0,62.0,29.0,3.0,6.0,11.0,0,2,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-03 00:00:00,139.0,109.0,36.0,3.0,2.0,6.0,0,3,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-04 00:00:00,131.0,50.0,20.0,5.0,3.0,11.0,0,4,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-05 00:00:00,107.0,51.0,28.0,5.0,4.0,10.0,0,5,7,1,summer,,,,,,,,,,,,
jharsuguda,2025-07-06 00:00:00,85.0,55.0,40.0,5.0,5.0,15.0,0,6,7,1,summer,,,,,,,,,,,,
jharsuguda,2025-07-07 00:00:00,30.0,17.0,2.0,4.0,6.0,14.0,0,0,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-08 00:00:00,79.0,26.0,10.0,6.0,6.0,12.0,0,1,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-09 00:00:00,61.0,52.0,10.0,5.0,6.0,1.0,0,2,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-10 00:00:00,96.0,57.0,10.0,3.0,6.0,2.0,0,3,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-11 00:00:00,108.0,71.0,11.0,20.0,5.0,1.0,0,4,7,0,summer,,,,,,,,,,,,
jharsuguda,2025-07-12 00:00:00,109.0,87.0,11.0,44.0,7.0,1.0,0,5,7,1,summer,,,,,,,,,,,,
jharsuguda,2025-08-01 00:00:00,93.0,70.0,32.0,4.0,7.0,1.0,0,4,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-08-02 00:00:00,100.0,56.0,33.0,2.0,6.0,11.0,0,5,8,1,summer,,,,,,,,,,,,
jharsuguda,2025-08-03 00:00:00,158.0,96.0,35.0,3.0,2.0,7.0,0,6,8,1,summer,,,,,,,,,,,,
jharsuguda,2025-08-04 00:00:00,82.0,47.0,15.0,6.0,4.0,12.0,0,0,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-08-05 00:00:00,85.0,65.0,30.0,5.0,4.0,8.0,0,1,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-08-06 00:00:00,86.0,56.0,27.0,4.0,5.0,10.0,0,2,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-08-07 00:00:00,33.0,16.0,8.0,4.0,6.0,11.0,0,3,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-08-08 00:00:00,45.0,38.0,10.0,6.0,6.0,13.0,0,4,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-08-09 00:00:00,87.0,63.0,10.0,3.0,6.0,1.0,0,5,8,1,summer,,,,,,,,,,,,
jharsuguda,2025-08-10 00:00:00,94.0,34.0,10.0,5.0,6.0,4.0,0,6,8,1,summer,,,,,,,,,,,,
jharsuguda,2025-08-11 00:00:00,110.0,76.0,11.0,12.0,5.0,1.0,0,0,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-08-12 00:00:00,129.0,76.0,11.0,38.0,7.0,1.0,0,1,8,0,summer,,,,,,,,,,,,
jharsuguda,2025-09-01 00:00:00,107.0,79.0,47.0,,7.0,,0,0,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-02 00:00:00,90.0,91.0,49.0,3.0,6.0,8.0,0,1,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-03 00:00:00,144.0,99.0,29.0,3.0,3.0,8.0,0,2,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-04 00:00:00,76.0,40.0,19.0,5.0,4.0,12.0,0,3,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-05 00:00:00,104.0,86.0,32.0,4.0,4.0,7.0,0,4,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-06 00:00:00,92.0,43.0,32.0,5.0,5.0,13.0,0,5,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-07 00:00:00,31.0,22.0,8.0,3.0,6.0,11.0,0,6,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-08 00:00:00,62.0,37.0,10.0,2.0,6.0,13.0,0,0,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-09 00:00:00,100.0,49.0,10.0,4.0,6.0,1.0,0,1,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-10 00:00:00,58.0,45.0,10.0,5.0,6.0,4.0,0,2,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-11 00:00:00,118.0,81.0,11.0,16.0,6.0,,0,3,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-09-12 00:00:00,118.0,69.0,11.0,38.0,7.0,3.0,0,4,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-01 00:00:00,128.0,134.0,15.0,1.0,7.0,,0,2,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-02 00:00:00,135.0,96.0,43.0,3.0,6.0,7.0,0,3,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-03 00:00:00,145.0,95.0,28.0,3.0,4.0,6.0,0,4,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-04 00:00:00,66.0,47.0,26.0,5.0,4.0,11.0,0,5,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-05 00:00:00,134.0,75.0,43.0,4.0,4.0,6.0,0,6,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-06 00:00:00,70.0,37.0,15.0,5.0,5.0,14.0,0,0,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-07 00:00:00,41.0,27.0,10.0,3.0,6.0,13.0,0,1,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-08 00:00:00,61.0,47.0,10.0,4.0,6.0,13.0,0,2,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-09 00:00:00,79.0,28.0,10.0,5.0,6.0,2.0,0,3,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-10 00:00:00,74.0,63.0,10.0,6.0,6.0,4.0,0,4,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-11 00:00:00,127.0,85.0,11.0,16.0,5.0,1.0,0,5,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-10-12 00:00:00,105.0,78.0,12.0,8.0,7.0,2.0,0,6,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-01 00:00:00,171.0,96.0,38.0,1.0,7.0,,0,5,11,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-02 00:00:00,149.0,82.0,41.0,3.0,7.0,10.0,0,6,11,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-03 00:00:00,146.0,128.0,35.0,3.0,3.0,5.0,0,0,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-04 00:00:00,77.0,54.0,29.0,5.0,4.0,12.0,0,1,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-05 00:00:00,120.0,69.0,42.0,5.0,4.0,7.0,0,2,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-06 00:00:00,60.0,38.0,16.0,5.0,5.0,15.0,0,3,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-07 00:00:00,47.0,29.0,15.0,1.0,6.0,12.0,0,4,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-08 00:00:00,78.0,91.0,10.0,9.0,6.0,11.0,0,5,11,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-09 00:00:00,50.0,28.0,10.0,6.0,6.0,2.0,0,6,11,1,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-10 00:00:00,95.0,68.0,10.0,5.0,6.0,2.0,0,0,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-11 00:00:00,137.0,81.0,11.0,11.0,5.0,2.0,0,1,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-11-12 00:00:00,119.0,80.0,11.0,8.0,7.0,2.0,0,2,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2025-12-01 00:00:00,148.0,86.0,35.0,3.0,7.0,,0,0,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-02 00:00:00,133.0,68.0,35.0,3.0,7.0,10.0,0,1,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-03 00:00:00,166.0,122.0,37.0,3.0,3.0,3.0,0,2,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-04 00:00:00,87.0,52.0,31.0,5.0,4.0,11.0,0,3,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-05 00:00:00,106.0,61.0,37.0,4.0,4.0,9.0,0,4,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-06 00:00:00,60.0,43.0,23.0,5.0,5.0,14.0,0,5,12,1,winter,,,,,,,,,,,,
jharsuguda,2025-12-07 00:00:00,50.0,31.0,25.0,,6.0,10.0,0,6,12,1,winter,,,,,,,,,,,,
jharsuguda,2025-12-08 00:00:00,109.0,36.0,10.0,5.0,6.0,12.0,0,0,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-09 00:00:00,46.0,25.0,10.0,6.0,6.0,2.0,0,1,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-10 00:00:00,103.0,65.0,10.0,4.0,6.0,3.0,0,2,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-11 00:00:00,127.0,76.0,11.0,19.0,5.0,1.0,0,3,12,0,winter,,,,,,,,,,,,
jharsuguda,2025-12-12 00:00:00,123.0,71.0,11.0,8.0,7.0,3.0,0,4,12,0,winter,,,,,,,,,,,,
jharsuguda,2026-01-01 00:00:00,150.0,94.0,10.0,14.0,7.0,1.0,0,3,1,0,winter,,,,,,,,,,,,
jharsuguda,2026-01-02 00:00:00,138.0,77.0,12.0,10.0,7.0,7.0,0,4,1,0,winter,,,,,,,,,,,,
jharsuguda,2026-01-03 00:00:00,,70.0,13.0,6.0,8.0,7.0,0,5,1,1,winter,,,,,,,,,,,,
jharsuguda,2026-01-04 00:00:00,79.0,88.0,28.0,3.0,12.0,4.0,0,6,1,1,winter,,,,,,,,,,,,
jharsuguda,2026-01-05 00:00:00,60.0,54.0,24.0,4.0,8.0,5.0,0,0,1,0,winter,,,,,,,,,,,,
jharsuguda,2026-02-01 00:00:00,143.0,85.0,10.0,4.0,7.0,2.0,0,6,2,1,winter,,,,,,,,,,,,
jharsuguda,2026-02-02 00:00:00,107.0,62.0,11.0,8.0,8.0,6.0,0,0,2,0,winter,,,,,,,,,,,,
jharsuguda,2026-02-03 00:00:00,107.0,71.0,11.0,4.0,8.0,6.0,0,1,2,0,winter,,,,,,,,,,,,
jharsuguda,2026-02-04 00:00:00,121.0,73.0,23.0,4.0,8.0,5.0,0,2,2,0,winter,,,,,,,,,,,,
jharsuguda,2026-02-05 00:00:00,85.0,41.0,26.0,5.0,8.0,6.0,0,3,2,0,winter,,,,,,,,,,,,
jharsuguda,2026-03-01 00:00:00,130.0,85.0,10.0,10.0,7.0,3.0,0,6,3,1,spring,,,,,,,,,,,,
jharsuguda,2026-03-02 00:00:00,99.0,107.0,11.0,11.0,7.0,7.0,0,0,3,0,spring,,,,,,,,,,,,
jharsuguda,2026-03-03 00:00:00,114.0,,,,,,0,1,3,0,spring,,,,,,,,,,,,
jharsuguda,2026-03-04 00:00:00,117.0,50.0,28.0,4.0,7.0,7.0,0,2,3,0,spring,,,,,,,,,,,,
jharsuguda,2026-03-05 00:00:00,67.0,36.0,24.0,5.0,8.0,6.0,0,3,3,0,spring,,,,,,,,,,,,
jharsuguda,2026-04-01 00:00:00,127.0,69.0,10.0,34.0,7.0,4.0,0,2,4,0,spring,,,,,,,,,,,,
jharsuguda,2026-04-02 00:00:00,140.0,88.0,12.0,10.0,7.0,7.0,0,3,4,0,spring,,,,,,,,,,,,
jharsuguda,2026-04-03 00:00:00,,85.0,21.0,4.0,8.0,5.0,0,4,4,0,spring,,,,,,,,,,,,
jharsuguda,2026-04-04 00:00:00,82.0,,,,,,0,5,4,1,spring,,,,,,,,,,,,
jharsuguda,2026-04-05 00:00:00,60.0,21.0,17.0,5.0,8.0,7.0,0,6,4,1,spring,,,,,,,,,,,,
jharsuguda,2026-05-01 00:00:00,111.0,65.0,12.0,21.0,7.0,5.0,0,4,5,0,spring,,,,,,,,,,,,
jharsuguda,2026-05-02 00:00:00,124.0,91.0,12.0,10.0,7.0,7.0,0,5,5,1,spring,,,,,,,,,,,,
jharsuguda,2026-05-03 00:00:00,131.0,133.0,58.0,6.0,7.0,7.0,0,6,5,1,spring,,,,,,,,,,,,
jharsuguda,2026-05-04 00:00:00,,35.0,17.0,4.0,8.0,8.0,0,0,5,0,spring,,,,,,,,,,,,
jharsuguda,2026-05-05 00:00:00,38.0,,,,,,0,1,5,0,spring,,,,,,,,,,,,
jharsuguda,2026-05-21 14:00:00,97.0,62.0,24.0,5.0,7.5,3.9,14,3,5,0,spring,97,18.5,36.5,38.8,0.06,,,,,,,
jharsuguda,2026-05-24 08:00:00,151.0,89.0,26.5,5.7,9.8,4.3,8,6,5,1,spring,27,14.0,41.0,27.74,1.475,,,,,,,
jharsuguda,2026-05-24 10:00:00,151.0,89.0,26.7,6.7,10.0,4.9,10,6,5,1,spring,27,14.5,41.5,26.86,1.14,0.09,5.3,,,,,
jharsuguda,2026-05-24 12:00:00,151.0,89.0,19.0,8.1,9.9,4.4,12,6,5,1,spring,19,12.0,41.0,30.23333333333333,0.13,,,,,,,
jharsuguda,2026-05-24 14:00:00,151.0,89.0,19.9,8.8,9.9,2.5,14,6,5,1,spring,20,12.0,41.0,37.585,0.055,0.0,13.64,,,,,
jharsuguda,2026-05-24 16:00:00,151.0,89.0,21.0,6.1,10.0,0.1,16,6,5,1,spring,21,12.0,41.0,40.455,0.195,0.0,15.35,,,,,
jharsuguda,2026-05-24 18:00:00,151.0,89.0,20.4,5.1,10.0,0.1,18,6,5,1,spring,20,12.0,41.0,49.25,0.01,0.0,17.12,,,,,
jharsuguda,2026-05-24 20:00:00,151.0,89.0,19.8,5.2,10.1,0.1,20,6,5,1,spring,20,12.0,41.0,52.22,0.06,0.0,20.13,,,,,
jharsuguda,2026-05-24 22:00:00,151.0,89.0,18.9,6.0,10.0,2.2,22,6,5,1,spring,19,12.0,41.0,55.67,0.1375,0.0,20.39,,,,,
jharsuguda,2026-05-25 00:00:00,151.0,89.0,18.7,5.0,9.9,2.9,0,0,5,0,spring,19,12.0,41.0,61.3475,0.1125,0.0,15.82,,,,,
jharsuguda,2026-05-25 02:00:00,151.0,89.0,20.0,4.9,10.1,2.4,2,0,5,0,spring,20,12.0,41.0,71.93,0.375,0.51,12.09,,,,,
jharsuguda,2026-05-25 06:00:00,94.0,61.0,29.5,6.9,10.3,3.8,6,0,5,0,spring,94,24.5,38.5,48.045,0.625,,,,,,,
jharsuguda,2026-05-25 12:00:00,144.0,84.0,18.5,8.3,10.0,4.9,12,0,5,0,spring,144,20.0,36.5,31.26666666666667,0.3733333333333333,0.1,9.17,,,,,
jharsuguda,2026-05-25 14:00:00,176.0,144.0,19.4,10.0,9.9,4.0,14,0,5,0,spring,176,17.0,32.0,40.24333333333333,0.3066666666666667,,,,,,,
jharsuguda,2026-05-25 16:00:00,96.0,62.0,17.6,6.2,10.0,2.4,16,0,5,0,spring,96,16.0,32.0,45.98,0.22,,,,,,,
jharsuguda,2026-05-25 18:00:00,90.0,59.0,17.3,6.7,10.0,2.7,18,0,5,0,spring,90,16.0,32.0,51.23666666666667,0.32,0.0,9.85,,,,,
jharsuguda,2026-05-25 20:00:00,76.0,51.0,17.2,5.5,10.3,4.4,20,0,5,0,spring,76,16.0,32.0,54.19,0.28,0.0,8.7,178.0,1002.0,29.84,Clouds,few clouds
jharsuguda,2026-05-25 22:00:00,60.0,36.0,17.1,7.4,10.2,6.0,22,0,5,0,spring,60,16.0,32.0,59.12,0.07,0.0,8.64,88.0,1002.0,28.06,Clouds,few clouds
jharsuguda,2026-05-26 00:00:00,61.0,36.0,17.2,6.1,10.2,6.6,0,1,5,0,spring,61,16.0,32.0,59.4125,0.3575,0.0,8.27,152.0,1003.0,28.58,Clouds,scattered clouds
jharsuguda,2026-05-26 02:00:00,121.0,74.0,17.8,6.5,10.1,5.7,2,1,5,0,spring,121,16.0,32.0,58.71,0.64,0.17,7.02,212.0,1004.0,32.73,Clouds,scattered clouds
jharsuguda,2026-05-26 06:00:00,161.0,111.0,24.4,6.7,10.1,2.0,6,1,5,0,spring,161,21.0,38.0,38.623333333333335,0.6966666666666668,,,,,,,
jharsuguda,2026-05-26 10:00:00,113.0,70.0,22.4,6.2,9.6,4.8,10,1,5,0,spring,113,15.0,42.5,19.07,0.4866666666666666,,,,,,,
jharsuguda,2026-05-26 14:00:00,114.0,71.0,20.1,10.4,10.2,4.0,14,1,5,0,spring,114,15.5,37.5,33.595,0.5,0.0,13.09,210.0,1000.0,37.24,Haze,haze
jharsuguda,2026-05-26 16:00:00,123.0,75.0,18.4,5.6,10.0,1.2,16,1,5,0,spring,123,21.5,33.0,48.405,0.16,,,,,,,
jharsuguda,2026-05-26 20:00:00,135.0,81.0,18.0,5.5,9.9,2.3,20,1,5,0,spring,135,21.5,33.0,57.0675,0.1225,0.0,12.93,141.0,1003.0,28.89,Clouds,few clouds
jharsuguda,2026-05-26 22:00:00,112.0,70.0,17.9,6.6,10.0,2.8,22,1,5,0,spring,112,21.5,33.0,72.4,0.0533333333333333,,,,,,,
