city,date,pm25,pm10,o3,no2,so2,co
talcher,2023-02-09,,40.0,5.0,1.0,15.0,6.0
talcher,2023-02-10,45.0,15.0,7.0,12.0,3.0,6.0
talcher,2023-02-11,106.0,41.0,7.0,28.0,12.0,8.0
talcher,2023-02-12,170.0,91.0,5.0,15.0,10.0,15.0
talcher,2023-03-01,130.0,70.0,27.0,12.0,15.0,13.0
talcher,2023-03-02,145.0,156.0,10.0,12.0,38.0,32.0
talcher,2023-03-03,173.0,228.0,7.0,15.0,17.0,26.0
talcher,2023-03-04,174.0,42.0,20.0,14.0,4.0,13.0
talcher,2023-03-05,81.0,,,,,
talcher,2023-03-06,90.0,,,,,
talcher,2023-03-07,70.0,22.0,5.0,14.0,5.0,23.0
talcher,2023-03-08,39.0,29.0,5.0,12.0,4.0,12.0
talcher,2023-03-09,,32.0,4.0,2.0,15.0,8.0
talcher,2023-03-10,45.0,18.0,9.0,12.0,8.0,6.0
talcher,2023-03-11,69.0,36.0,5.0,27.0,12.0,9.0
talcher,2023-03-12,163.0,88.0,5.0,14.0,10.0,13.0
talcher,2023-04-01,142.0,93.0,25.0,11.0,18.0,21.0
talcher,2023-04-02,173.0,130.0,6.0,12.0,30.0,32.0
talcher,2023-04-03,181.0,226.0,7.0,15.0,20.0,31.0
talcher,2023-04-04,85.0,68.0,18.0,14.0,9.0,20.0
talcher,2023-04-06,,91.0,9.0,13.0,2.0,24.0
talcher,2023-04-07,50.0,25.0,6.0,14.0,5.0,24.0
talcher,2023-04-08,58.0,39.0,5.0,6.0,4.0,12.0
talcher,2023-04-09,,23.0,5.0,,14.0,4.0
talcher,2023-04-10,43.0,36.0,13.0,19.0,10.0,7.0
talcher,2023-04-11,74.0,54.0,6.0,28.0,15.0,19.0
talcher,2023-04-12,167.0,68.0,5.0,14.0,7.0,9.0
talcher,2023-05-01,157.0,96.0,21.0,12.0,28.0,23.0
talcher,2023-05-02,166.0,156.0,6.0,12.0,27.0,23.0
talcher,2023-05-03,204.0,152.0,7.0,15.0,16.0,24.0
talcher,2023-05-04,124.0,72.0,28.0,14.0,13.0,17.0
talcher,2023-05-06,124.0,53.0,9.0,14.0,,20.0
talcher,2023-05-07,57.0,25.0,5.0,14.0,4.0,26.0
talcher,2023-05-08,64.0,25.0,5.0,6.0,4.0,12.0
talcher,2023-05-09,,24.0,5.0,3.0,13.0,3.0
talcher,2023-05-10,74.0,54.0,7.0,20.0,11.0,9.0
talcher,2023-05-11,110.0,167.0,6.0,24.0,15.0,15.0
talcher,2023-05-12,127.0,,,,,
talcher,2023-06-01,151.0,83.0,18.0,12.0,45.0,24.0
talcher,2023-06-02,175.0,137.0,7.0,11.0,25.0,27.0
talcher,2023-06-03,172.0,62.0,7.0,15.0,11.0,12.0
talcher,2023-06-04,86.0,75.0,44.0,14.0,28.0,18.0
talcher,2023-06-06,110.0,55.0,6.0,14.0,,21.0
talcher,2023-06-07,63.0,28.0,5.0,14.0,4.0,26.0
talcher,2023-06-08,58.0,24.0,5.0,6.0,4.0,12.0
talcher,2023-06-09,,25.0,5.0,1.0,13.0,4.0
talcher,2023-06-10,78.0,45.0,8.0,11.0,10.0,8.0
talcher,2023-06-11,115.0,282.0,4.0,17.0,25.0,19.0
talcher,2023-06-12,,25.0,5.0,14.0,6.0,7.0
talcher,2023-07-01,134.0,88.0,21.0,12.0,44.0,27.0
talcher,2023-07-02,169.0,108.0,11.0,15.0,26.0,19.0
talcher,2023-07-03,125.0,66.0,7.0,15.0,10.0,12.0
talcher,2023-07-04,134.0,48.0,20.0,14.0,6.0,12.0
talcher,2023-07-05,,57.0,10.0,14.0,1.0,18.0
talcher,2023-07-06,77.0,74.0,9.0,14.0,,24.0
talcher,2023-07-07,51.0,31.0,5.0,14.0,4.0,31.0
talcher,2023-07-08,45.0,38.0,5.0,6.0,4.0,9.0
talcher,2023-07-09,,,4.0,1.0,13.0,4.0
talcher,2023-07-10,73.0,39.0,7.0,11.0,10.0,8.0
talcher,2023-07-11,250.0,129.0,3.0,26.0,25.0,16.0
talcher,2023-07-12,79.0,44.0,6.0,14.0,9.0,13.0
talcher,2023-08-01,110.0,104.0,25.0,12.0,48.0,33.0
talcher,2023-08-02,149.0,111.0,5.0,15.0,30.0,25.0
talcher,2023-08-03,113.0,76.0,8.0,15.0,10.0,12.0
talcher,2023-08-04,98.0,69.0,33.0,14.0,19.0,23.0
talcher,2023-08-05,132.0,61.0,10.0,14.0,3.0,17.0
talcher,2023-08-06,127.0,72.0,14.0,14.0,3.0,21.0
talcher,2023-08-07,73.0,29.0,4.0,14.0,4.0,28.0
talcher,2023-08-08,49.0,51.0,8.0,6.0,4.0,10.0
talcher,2023-08-09,,,5.0,1.0,13.0,3.0
talcher,2023-08-10,67.0,66.0,10.0,12.0,11.0,14.0
talcher,2023-08-11,172.0,148.0,3.0,25.0,27.0,18.0
talcher,2023-08-12,99.0,80.0,6.0,14.0,11.0,20.0
talcher,2023-09-01,161.0,110.0,10.0,12.0,45.0,36.0
talcher,2023-09-02,155.0,137.0,11.0,15.0,25.0,18.0
talcher,2023-09-03,124.0,64.0,8.0,15.0,11.0,14.0
talcher,2023-09-04,126.0,104.0,14.0,14.0,16.0,21.0
talcher,2023-09-05,122.0,68.0,11.0,14.0,4.0,17.0
talcher,2023-09-06,107.0,37.0,11.0,14.0,,18.0
talcher,2023-09-07,59.0,33.0,5.0,14.0,4.0,27.0
talcher,2023-09-08,59.0,62.0,4.0,6.0,4.0,12.0
talcher,2023-09-09,,,4.0,3.0,13.0,3.0
talcher,2023-09-10,102.0,68.0,9.0,12.0,11.0,15.0
talcher,2023-09-11,188.0,150.0,3.0,26.0,18.0,10.0
talcher,2023-09-12,136.0,100.0,4.0,14.0,17.0,21.0
talcher,2023-10-01,158.0,122.0,28.0,12.0,44.0,31.0
talcher,2023-10-02,157.0,137.0,11.0,15.0,23.0,20.0
talcher,2023-10-03,122.0,103.0,10.0,15.0,13.0,17.0
talcher,2023-10-04,139.0,135.0,14.0,14.0,15.0,24.0
talcher,2023-10-05,118.0,38.0,12.0,14.0,1.0,13.0
talcher,2023-10-06,75.0,155.0,8.0,14.0,3.0,26.0
talcher,2023-10-07,60.0,27.0,4.0,14.0,4.0,25.0
talcher,2023-10-08,73.0,59.0,6.0,6.0,4.0,10.0
talcher,2023-10-09,,,5.0,4.0,14.0,5.0
talcher,2023-10-10,106.0,77.0,8.0,14.0,12.0,19.0
talcher,2023-10-11,187.0,154.0,3.0,29.0,17.0,12.0
talcher,2023-10-12,160.0,125.0,4.0,14.0,17.0,34.0
talcher,2023-11-01,174.0,115.0,8.0,12.0,30.0,27.0
talcher,2023-11-02,153.0,144.0,10.0,15.0,37.0,26.0
talcher,2023-11-03,149.0,124.0,7.0,15.0,13.0,18.0
talcher,2023-11-04,149.0,121.0,16.0,14.0,7.0,22.0
talcher,2023-11-05,82.0,33.0,5.0,14.0,1.0,13.0
talcher,2023-11-06,132.0,108.0,9.0,14.0,7.0,28.0
talcher,2023-11-07,69.0,34.0,5.0,14.0,4.0,27.0
talcher,2023-11-08,74.0,53.0,6.0,6.0,4.0,12.0
talcher,2023-11-09,,38.0,4.0,44.0,16.0,7.0
talcher,2023-11-10,115.0,70.0,9.0,13.0,13.0,16.0
talcher,2023-11-11,209.0,,,,,
talcher,2023-11-12,190.0,114.0,5.0,14.0,20.0,33.0
talcher,2023-12-01,179.0,127.0,32.0,12.0,35.0,28.0
talcher,2023-12-02,144.0,100.0,6.0,15.0,25.0,18.0
talcher,2023-12-03,148.0,129.0,9.0,15.0,14.0,22.0
talcher,2023-12-04,158.0,101.0,16.0,14.0,13.0,22.0
talcher,2023-12-05,78.0,38.0,6.0,14.0,,13.0
talcher,2023-12-06,149.0,38.0,14.0,14.0,9.0,21.0
talcher,2023-12-07,62.0,31.0,5.0,14.0,5.0,25.0
talcher,2023-12-08,73.0,33.0,5.0,6.0,4.0,13.0
talcher,2023-12-09,83.0,24.0,4.0,39.0,15.0,8.0
talcher,2023-12-10,118.0,82.0,11.0,13.0,14.0,18.0
talcher,2023-12-12,192.0,,,,,
talcher,2024-01-01,222.0,136.0,3.0,13.0,15.0,29.0
talcher,2024-01-02,102.0,49.0,,10.0,10.0,2.0
talcher,2024-01-03,142.0,125.0,4.0,15.0,20.0,15.0
talcher,2024-01-04,172.0,,,,,
talcher,2024-01-05,134.0,69.0,11.0,5.0,15.0,12.0
talcher,2024-01-06,92.0,57.0,10.0,7.0,9.0,24.0
talcher,2024-01-07,78.0,34.0,5.0,,3.0,9.0
talcher,2024-01-08,45.0,22.0,12.0,7.0,6.0,11.0
talcher,2024-01-09,16.0,14.0,10.0,6.0,6.0,4.0
talcher,2024-01-10,87.0,58.0,13.0,6.0,,13.0
talcher,2024-01-11,153.0,79.0,10.0,9.0,8.0,28.0
talcher,2024-01-12,94.0,38.0,20.0,5.0,,4.0
talcher,2024-02-01,223.0,113.0,6.0,13.0,13.0,23.0
talcher,2024-02-02,122.0,126.0,1.0,19.0,12.0,17.0
talcher,2024-02-03,202.0,51.0,2.0,10.0,6.0,2.0
talcher,2024-02-04,,82.0,15.0,5.0,7.0,9.0
talcher,2024-02-05,121.0,113.0,7.0,4.0,13.0,16.0
talcher,2024-02-06,108.0,51.0,13.0,5.0,7.0,12.0
talcher,2024-02-07,49.0,18.0,8.0,,3.0,9.0
talcher,2024-02-08,48.0,33.0,13.0,5.0,5.0,7.0
talcher,2024-02-09,26.0,30.0,11.0,7.0,6.0,7.0
talcher,2024-02-10,116.0,44.0,13.0,4.0,7.0,12.0
talcher,2024-02-11,154.0,79.0,11.0,8.0,7.0,24.0
talcher,2024-02-12,61.0,99.0,54.0,10.0,9.0,7.0
talcher,2024-03-01,195.0,126.0,5.0,13.0,16.0,28.0
talcher,2024-03-02,174.0,159.0,2.0,13.0,21.0,15.0
talcher,2024-03-03,98.0,50.0,3.0,11.0,6.0,2.0
talcher,2024-03-04,127.0,61.0,7.0,6.0,9.0,6.0
talcher,2024-03-05,172.0,96.0,7.0,5.0,14.0,10.0
talcher,2024-03-06,93.0,61.0,10.0,6.0,8.0,14.0
talcher,2024-03-07,48.0,26.0,8.0,,5.0,12.0
talcher,2024-03-08,35.0,49.0,12.0,7.0,6.0,8.0
talcher,2024-03-09,45.0,45.0,10.0,7.0,6.0,5.0
talcher,2024-03-10,96.0,82.0,9.0,6.0,6.0,16.0
talcher,2024-03-11,150.0,76.0,11.0,8.0,7.0,24.0
talcher,2024-03-12,148.0,103.0,99.0,10.0,9.0,9.0
talcher,2024-04-01,214.0,146.0,5.0,15.0,17.0,27.0
talcher,2024-04-02,201.0,139.0,1.0,15.0,22.0,14.0
talcher,2024-04-03,100.0,70.0,5.0,13.0,10.0,5.0
talcher,2024-04-04,157.0,81.0,11.0,7.0,9.0,8.0
talcher,2024-04-05,121.0,52.0,14.0,5.0,14.0,10.0
talcher,2024-04-06,96.0,52.0,8.0,5.0,6.0,11.0
talcher,2024-04-07,73.0,29.0,10.0,,8.0,23.0
talcher,2024-04-08,56.0,30.0,9.0,6.0,6.0,14.0
talcher,2024-04-09,58.0,42.0,12.0,7.0,6.0,7.0
talcher,2024-04-10,155.0,70.0,18.0,10.0,9.0,20.0
talcher,2024-04-11,148.0,80.0,9.0,8.0,7.0,23.0
talcher,2024-04-12,150.0,156.0,99.0,10.0,9.0,15.0
talcher,2024-05-01,221.0,101.0,1.0,13.0,9.0,16.0
talcher,2024-05-02,179.0,92.0,3.0,15.0,14.0,8.0
talcher,2024-05-03,117.0,59.0,7.0,13.0,14.0,3.0
talcher,2024-05-04,163.0,,,,,
talcher,2024-05-05,89.0,45.0,9.0,4.0,12.0,7.0
talcher,2024-05-06,89.0,61.0,11.0,5.0,7.0,14.0
talcher,2024-05-07,58.0,38.0,10.0,,7.0,15.0
talcher,2024-05-08,66.0,30.0,11.0,8.0,8.0,16.0
talcher,2024-05-09,63.0,53.0,14.0,7.0,6.0,13.0
talcher,2024-05-10,134.0,80.0,11.0,9.0,8.0,17.0
talcher,2024-05-11,144.0,80.0,11.0,8.0,9.0,27.0
talcher,2024-05-12,168.0,116.0,46.0,9.0,8.0,11.0
talcher,2024-06-01,177.0,88.0,2.0,12.0,8.0,17.0
talcher,2024-06-02,141.0,109.0,5.0,16.0,21.0,7.0
talcher,2024-06-03,127.0,24.0,5.0,10.0,8.0,
talcher,2024-06-04,,66.0,10.0,6.0,56.0,9.0
talcher,2024-06-05,72.0,29.0,12.0,4.0,10.0,6.0
talcher,2024-06-06,91.0,63.0,9.0,5.0,6.0,12.0
talcher,2024-06-07,97.0,34.0,11.0,,5.0,11.0
talcher,2024-06-08,71.0,27.0,14.0,10.0,8.0,12.0
talcher,2024-06-09,66.0,47.0,10.0,7.0,6.0,15.0
talcher,2024-06-10,152.0,48.0,12.0,7.0,6.0,12.0
talcher,2024-06-11,149.0,84.0,12.0,8.0,7.0,25.0
talcher,2024-06-12,143.0,74.0,7.0,6.0,4.0,5.0
talcher,2024-07-01,166.0,157.0,6.0,15.0,16.0,31.0
talcher,2024-07-02,176.0,72.0,5.0,11.0,13.0,5.0
talcher,2024-07-03,97.0,60.0,4.0,13.0,8.0,3.0
talcher,2024-07-04,145.0,64.0,3.0,5.0,62.0,20.0
talcher,2024-07-05,55.0,45.0,14.0,5.0,13.0,8.0
talcher,2024-07-06,90.0,61.0,10.0,6.0,7.0,15.0
talcher,2024-07-07,84.0,25.0,32.0,,6.0,9.0
talcher,2024-07-08,51.0,37.0,25.0,8.0,7.0,12.0
talcher,2024-07-09,67.0,27.0,18.0,6.0,6.0,15.0
talcher,2024-07-10,98.0,46.0,9.0,7.0,7.0,14.0
talcher,2024-07-11,153.0,70.0,11.0,7.0,7.0,22.0
talcher,2024-07-12,136.0,49.0,4.0,5.0,3.0,2.0
talcher,2024-08-01,238.0,126.0,17.0,13.0,10.0,24.0
talcher,2024-08-02,126.0,77.0,2.0,9.0,11.0,4.0
talcher,2024-08-03,128.0,76.0,1.0,12.0,9.0,6.0
talcher,2024-08-04,137.0,63.0,2.0,4.0,59.0,13.0
talcher,2024-08-05,83.0,48.0,14.0,5.0,12.0,8.0
talcher,2024-08-06,91.0,25.0,10.0,4.0,5.0,6.0
talcher,2024-08-07,53.0,19.0,13.0,,3.0,5.0
talcher,2024-08-08,67.0,40.0,15.0,8.0,7.0,15.0
talcher,2024-08-09,53.0,12.0,8.0,5.0,4.0,11.0
talcher,2024-08-10,101.0,54.0,11.0,7.0,6.0,14.0
talcher,2024-08-11,135.0,77.0,14.0,9.0,9.0,25.0
talcher,2024-08-12,94.0,51.0,4.0,5.0,2.0,2.0
talcher,2024-09-01,188.0,198.0,8.0,15.0,22.0,30.0
talcher,2024-09-02,128.0,80.0,2.0,9.0,10.0,4.0
talcher,2024-09-03,135.0,57.0,5.0,12.0,7.0,4.0
talcher,2024-09-04,121.0,89.0,5.0,6.0,53.0,15.0
talcher,2024-09-05,93.0,35.0,19.0,6.0,13.0,12.0
talcher,2024-09-06,49.0,84.0,9.0,5.0,7.0,8.0
talcher,2024-09-07,55.0,,,,,
talcher,2024-09-08,55.0,66.0,10.0,8.0,7.0,14.0
talcher,2024-09-09,31.0,31.0,10.0,7.0,5.0,9.0
talcher,2024-09-10,106.0,45.0,14.0,9.0,8.0,14.0
talcher,2024-09-11,142.0,67.0,11.0,8.0,8.0,22.0
talcher,2024-09-12,89.0,58.0,5.0,5.0,3.0,5.0
talcher,2024-10-01,275.0,158.0,1.0,16.0,32.0,10.0
talcher,2024-10-02,138.0,69.0,4.0,8.0,9.0,2.0
talcher,2024-10-03,99.0,45.0,5.0,12.0,4.0,2.0
talcher,2024-10-04,149.0,55.0,3.0,5.0,52.0,13.0
talcher,2024-10-05,77.0,48.0,16.0,5.0,12.0,9.0
talcher,2024-10-06,116.0,62.0,14.0,6.0,8.0,13.0
talcher,2024-10-07,,71.0,21.0,10.0,10.0,16.0
talcher,2024-10-08,84.0,47.0,14.0,8.0,7.0,13.0
talcher,2024-10-09,50.0,60.0,8.0,5.0,4.0,12.0
talcher,2024-10-10,96.0,43.0,9.0,8.0,6.0,13.0
talcher,2024-10-11,133.0,63.0,10.0,9.0,8.0,21.0
talcher,2024-10-12,106.0,103.0,9.0,6.0,3.0,11.0
talcher,2024-11-01,282.0,96.0,,14.0,16.0,4.0
talcher,2024-11-02,133.0,63.0,6.0,10.0,21.0,2.0
talcher,2024-11-03,88.0,207.0,9.0,13.0,10.0,13.0
talcher,2024-11-04,113.0,,,,,
talcher,2024-11-05,88.0,,,,,
talcher,2024-11-06,106.0,57.0,8.0,5.0,5.0,11.0
talcher,2024-11-07,81.0,49.0,24.0,9.0,9.0,18.0
talcher,2024-11-08,75.0,30.0,14.0,7.0,6.0,10.0
talcher,2024-11-09,146.0,63.0,9.0,5.0,6.0,12.0
talcher,2024-11-10,89.0,46.0,12.0,7.0,6.0,17.0
talcher,2024-11-11,130.0,67.0,10.0,8.0,9.0,23.0
talcher,2024-11-12,152.0,114.0,4.0,7.0,4.0,11.0
talcher,2024-12-01,166.0,84.0,,14.0,9.0,3.0
talcher,2024-12-02,135.0,84.0,3.0,12.0,6.0,2.0
talcher,2024-12-03,175.0,63.0,2.0,10.0,4.0,5.0
talcher,2024-12-04,,82.0,6.0,5.0,48.0,16.0
talcher,2024-12-05,,39.0,11.0,6.0,14.0,16.0
talcher,2024-12-06,88.0,47.0,10.0,4.0,5.0,10.0
talcher,2024-12-07,61.0,52.0,11.0,8.0,8.0,18.0
talcher,2024-12-08,72.0,53.0,13.0,8.0,8.0,14.0
talcher,2024-12-09,91.0,49.0,8.0,5.0,4.0,9.0
talcher,2024-12-10,95.0,29.0,11.0,7.0,6.0,14.0
talcher,2024-12-11,133.0,73.0,10.0,8.0,8.0,26.0
talcher,2024-12-12,154.0,150.0,10.0,9.0,4.0,20.0
talcher,2025-01-01,204.0,88.0,12.0,6.0,,10.0
talcher,2025-01-02,147.0,92.0,10.0,8.0,6.0,9.0
talcher,2025-01-03,141.0,121.0,16.0,7.0,7.0,12.0
talcher,2025-01-04,123.0,52.0,1.0,11.0,4.0,7.0
talcher,2025-01-05,38.0,48.0,,8.0,18.0,11.0
talcher,2025-01-06,103.0,96.0,13.0,12.0,12.0,12.0
talcher,2025-01-07,64.0,28.0,5.0,18.0,17.0,20.0
talcher,2025-01-08,104.0,77.0,3.0,15.0,12.0,1.0
talcher,2025-01-10,78.0,22.0,7.0,15.0,1.0,3.0
talcher,2025-01-11,105.0,48.0,7.0,45.0,14.0,8.0
talcher,2025-01-12,199.0,127.0,7.0,31.0,23.0,12.0
talcher,2025-02-01,155.0,130.0,11.0,7.0,31.0,10.0
talcher,2025-02-02,130.0,79.0,11.0,8.0,7.0,6.0
talcher,2025-02-03,163.0,94.0,13.0,7.0,7.0,10.0
talcher,2025-02-04,99.0,73.0,2.0,11.0,4.0,13.0
talcher,2025-02-05,72.0,44.0,,9.0,12.0,7.0
talcher,2025-02-06,84.0,84.0,10.0,12.0,11.0,13.0
talcher,2025-02-07,65.0,25.0,7.0,18.0,20.0,35.0
talcher,2025-02-08,82.0,43.0,5.0,17.0,11.0,7.0
talcher,2025-02-10,49.0,20.0,7.0,13.0,,4.0
talcher,2025-02-11,90.0,70.0,8.0,42.0,17.0,9.0
talcher,2025-02-12,174.0,140.0,7.0,31.0,23.0,15.0
talcher,2025-03-01,167.0,122.0,9.0,8.0,23.0,15.0
talcher,2025-03-02,130.0,87.0,14.0,7.0,8.0,6.0
talcher,2025-03-03,140.0,93.0,17.0,9.0,8.0,12.0
talcher,2025-03-04,121.0,99.0,2.0,11.0,4.0,14.0
talcher,2025-03-05,93.0,62.0,,9.0,20.0,13.0
talcher,2025-03-06,88.0,72.0,11.0,12.0,10.0,11.0
talcher,2025-03-07,98.0,38.0,3.0,15.0,16.0,26.0
talcher,2025-03-08,68.0,55.0,251.0,14.0,9.0,1.0
talcher,2025-03-10,49.0,,,,,
talcher,2025-03-11,116.0,108.0,7.0,29.0,21.0,9.0
talcher,2025-03-12,187.0,146.0,7.0,33.0,22.0,19.0
talcher,2025-04-01,185.0,107.0,8.0,8.0,21.0,12.0
talcher,2025-04-02,136.0,101.0,11.0,8.0,9.0,9.0
talcher,2025-04-03,150.0,97.0,14.0,8.0,4.0,8.0
talcher,2025-04-04,138.0,113.0,2.0,12.0,3.0,21.0
talcher,2025-04-05,103.0,60.0,,9.0,10.0,9.0
talcher,2025-04-06,78.0,51.0,16.0,13.0,10.0,10.0
talcher,2025-04-07,55.0,18.0,3.0,17.0,17.0,12.0
talcher,2025-04-08,78.0,47.0,,15.0,8.0,15.0
talcher,2025-04-10,,13.0,10.0,18.0,,3.0
talcher,2025-04-11,142.0,95.0,15.0,42.0,19.0,9.0
talcher,2025-04-12,178.0,150.0,7.0,29.0,25.0,20.0
talcher,2025-05-01,164.0,169.0,19.0,9.0,19.0,22.0
talcher,2025-05-02,137.0,117.0,14.0,10.0,10.0,12.0
talcher,2025-05-03,142.0,98.0,21.0,8.0,4.0,13.0
talcher,2025-05-04,157.0,77.0,1.0,11.0,3.0,11.0
talcher,2025-05-05,120.0,52.0,,9.0,12.0,9.0
talcher,2025-05-06,99.0,54.0,14.0,13.0,9.0,10.0
talcher,2025-05-07,52.0,24.0,3.0,18.0,21.0,
talcher,2025-05-08,91.0,44.0,118.0,13.0,8.0,14.0
talcher,2025-05-10,31.0,64.0,8.0,18.0,6.0,9.0
talcher,2025-05-11,135.0,100.0,8.0,46.0,21.0,10.0
talcher,2025-05-12,165.0,149.0,7.0,29.0,28.0,18.0
talcher,2025-06-01,215.0,111.0,10.0,8.0,14.0,15.0
talcher,2025-06-02,161.0,122.0,18.0,11.0,11.0,11.0
talcher,2025-06-03,148.0,187.0,22.0,8.0,5.0,15.0
talcher,2025-06-04,143.0,47.0,1.0,8.0,4.0,6.0
talcher,2025-06-05,93.0,61.0,,9.0,9.0,8.0
talcher,2025-06-06,102.0,63.0,11.0,15.0,13.0,10.0
talcher,2025-06-07,71.0,40.0,2.0,17.0,20.0,
talcher,2025-06-08,100.0,58.0,1.0,14.0,12.0,1.0
talcher,2025-06-10,128.0,42.0,5.0,21.0,9.0,8.0
talcher,2025-06-11,136.0,102.0,8.0,39.0,21.0,11.0
talcher,2025-06-12,167.0,188.0,6.0,30.0,30.0,20.0
talcher,2025-07-01,171.0,101.0,8.0,7.0,15.0,10.0
talcher,2025-07-02,152.0,94.0,15.0,9.0,9.0,11.0
talcher,2025-07-03,181.0,158.0,17.0,9.0,6.0,14.0
talcher,2025-07-04,110.0,34.0,,8.0,19.0,6.0
talcher,2025-07-05,86.0,69.0,,10.0,12.0,9.0
talcher,2025-07-06,105.0,77.0,26.0,14.0,16.0,17.0
talcher,2025-07-07,95.0,28.0,4.0,16.0,16.0,5.0
talcher,2025-07-08,108.0,57.0,,15.0,10.0,8.0
talcher,2025-07-10,111.0,42.0,5.0,18.0,6.0,1.0
talcher,2025-07-11,134.0,85.0,8.0,36.0,22.0,9.0
talcher,2025-07-12,193.0,170.0,7.0,30.0,28.0,17.0
talcher,2025-08-01,140.0,96.0,12.0,7.0,15.0,10.0
talcher,2025-08-02,135.0,112.0,20.0,9.0,8.0,11.0
talcher,2025-08-03,167.0,65.0,9.0,7.0,5.0,7.0
talcher,2025-08-04,74.0,58.0,6.0,8.0,27.0,5.0
talcher,2025-08-05,116.0,74.0,,10.0,9.0,11.0
talcher,2025-08-06,144.0,76.0,15.0,11.0,10.0,9.0
talcher,2025-08-07,70.0,39.0,3.0,18.0,17.0,4.0
talcher,2025-08-08,104.0,48.0,,15.0,8.0,1.0
talcher,2025-08-10,115.0,47.0,9.0,20.0,7.0,4.0
talcher,2025-08-11,112.0,92.0,8.0,41.0,23.0,10.0
talcher,2025-08-12,171.0,170.0,7.0,28.0,22.0,20.0
talcher,2025-09-01,148.0,91.0,13.0,7.0,14.0,11.0
talcher,2025-09-02,150.0,172.0,25.0,11.0,9.0,22.0
talcher,2025-09-03,114.0,60.0,11.0,8.0,7.0,6.0
talcher,2025-09-04,97.0,45.0,12.0,8.0,19.0,6.0
talcher,2025-09-05,125.0,74.0,,9.0,8.0,9.0
talcher,2025-09-06,92.0,43.0,24.0,10.0,7.0,9.0
talcher,2025-09-07,83.0,39.0,7.0,20.0,19.0,12.0
talcher,2025-09-08,91.0,52.0,,16.0,8.0,1.0
talcher,2025-09-10,91.0,62.0,7.0,19.0,11.0,6.0
talcher,2025-09-11,134.0,115.0,8.0,37.0,26.0,17.0
talcher,2025-09-12,194.0,182.0,8.0,26.0,18.0,20.0
talcher,2025-10-01,164.0,148.0,10.0,9.0,16.0,12.0
talcher,2025-10-02,243.0,143.0,19.0,11.0,11.0,18.0
talcher,2025-10-03,110.0,149.0,20.0,7.0,6.0,10.0
talcher,2025-10-04,61.0,66.0,15.0,9.0,25.0,16.0
talcher,2025-10-05,119.0,78.0,1.0,10.0,4.0,10.0
talcher,2025-10-06,100.0,36.0,9.0,12.0,6.0,14.0
talcher,2025-10-07,113.0,37.0,6.0,17.0,20.0,23.0
talcher,2025-10-08,93.0,75.0,2.0,14.0,11.0,4.0
talcher,2025-10-10,113.0,59.0,8.0,19.0,7.0,3.0
talcher,2025-10-11,163.0,106.0,7.0,37.0,24.0,17.0
talcher,2025-10-12,172.0,169.0,6.0,26.0,21.0,20.0
talcher,2025-11-01,190.0,112.0,17.0,9.0,15.0,10.0
talcher,2025-11-02,196.0,109.0,14.0,9.0,10.0,11.0
talcher,2025-11-03,152.0,187.0,14.0,8.0,7.0,11.0
talcher,2025-11-04,139.0,49.0,,8.0,15.0,7.0
talcher,2025-11-05,130.0,71.0,1.0,9.0,3.0,9.0
talcher,2025-11-06,67.0,33.0,12.0,12.0,6.0,13.0
talcher,2025-11-07,69.0,42.0,7.0,19.0,19.0,13.0
talcher,2025-11-08,106.0,77.0,2.0,13.0,6.0,6.0
talcher,2025-11-10,115.0,65.0,8.0,21.0,7.0,2.0
talcher,2025-11-11,169.0,113.0,7.0,32.0,24.0,15.0
talcher,2025-11-12,181.0,168.0,6.0,27.0,23.0,20.0
talcher,2025-12-01,162.0,134.0,14.0,9.0,11.0,15.0
talcher,2025-12-02,161.0,121.0,15.0,9.0,15.0,11.0
talcher,2025-12-03,167.0,229.0,13.0,8.0,7.0,15.0
talcher,2025-12-04,103.0,65.0,,9.0,21.0,13.0
talcher,2025-12-05,101.0,57.0,,11.0,9.0,8.0
talcher,2025-12-06,78.0,49.0,14.0,10.0,4.0,13.0
talcher,2025-12-07,84.0,43.0,7.0,20.0,23.0,12.0
talcher,2025-12-08,123.0,22.0,2.0,13.0,5.0,6.0
talcher,2025-12-10,107.0,82.0,7.0,19.0,8.0,2.0
talcher,2025-12-11,164.0,116.0,7.0,33.0,23.0,16.0
talcher,2025-12-12,181.0,158.0,7.0,29.0,24.0,18.0
talcher,2026-01-01,236.0,309.0,36.0,24.0,37.0,14.0
talcher,2026-01-02,114.0,109.0,26.0,18.0,7.0,5.0
talcher,2026-01-03,,117.0,25.0,20.0,9.0,3.0
talcher,2026-01-04,144.0,63.0,32.0,13.0,11.0,12.0
talcher,2026-01-05,91.0,47.0,19.0,10.0,7.0,13.0
talcher,2026-02-01,286.0,170.0,29.0,22.0,39.0,
talcher,2026-02-02,145.0,129.0,40.0,20.0,5.0,7.0
talcher,2026-02-03,165.0,392.0,16.0,30.0,9.0,
talcher,2026-02-04,111.0,59.0,25.0,11.0,9.0,15.0
talcher,2026-02-05,95.0,53.0,13.0,12.0,8.0,12.0
talcher,2026-03-01,224.0,126.0,32.0,20.0,35.0,
talcher,2026-03-02,179.0,121.0,24.0,19.0,4.0,17.0
talcher,2026-03-03,196.0,,,,,
talcher,2026-03-04,92.0,82.0,24.0,12.0,9.0,14.0
